pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,label
50.50331622163562,-224.0774768760915,-478.91567887191945,73.95783636290614,-63.21947678575387,161.24132498189482,-49.67698458724384,20.746414782581855,-222.56219639819398,-272.8483720600836,177.2209590156137,278.4236096314151,-259.8845482150828,-1.3291748026584964,100.28430449499906,282.97852142791237,314.62222666474577,204.2843075263282,213.04814459879097,222.7306036059189,-155.27035743371343,261.29305857287096,124.33862858262496,-265.10513709147335,23.501769421449847,888.6240609528893,-2.1273545583526374,-249.15594265016165,244.58074243829452,433.43954672562035,206.78398711243756,119.05814676610167,-107.61906349367818,-63.34020674737382,-448.2391404616182,3
27.719084994598152,71.82212580284094,-120.12724773284164,132.19933352139813,56.283629783164564,-32.15473327402311,-177.32559862059887,59.807211318066244,-58.95028186381374,51.78419370446597,-46.145504928474594,-58.51856903185842,-12.69827549960686,19.971249728523674,-8.312507378041692,-628.7934137132243,461.03750194229394,242.7870466157625,-308.59265705607675,130.68021376888763,109.65663073925198,174.78155511653333,-212.21330957257177,133.49965796996761,-165.231903875111,-103.73961676588215,-65.50329242490788,-121.24659168489599,218.32738238305245,-106.68211486339143,-268.20864589322736,-93.77965524756105,-24.868641066202866,-46.13470971272676,-81.11863068470936,1
142.91949058830724,-272.17179176428345,-243.84903011968376,-318.3910576211138,-58.638249231489915,102.34824753042247,229.58818490392613,-89.14683116956652,146.38379114432715,-10.354551104096384,-150.1655556747252,-128.75932742529824,149.81742121817146,11.458033635761861,-59.97172752340551,-762.0723148514925,217.97935609336628,-32.19725393335515,588.5291534593238,287.08539454374096,274.8814036394777,34.82500564036828,534.215688019085,88.68990609571365,252.79033501485512,506.57482094305544,-323.53216573276376,175.90809344831803,-340.0184500474027,-559.3237582771417,392.9824511716377,15.504039806094609,-304.6740403578124,63.892972286219724,146.27723909353276,2
-406.77526786725116,858.3301156941127,199.6348116443244,416.75499960786016,-28.518967322675568,-124.81398434300024,-19.084497252906242,-78.1126076221322,-317.6052079806949,25.826524598180878,-65.52326111183955,60.363463564196465,160.8196277437636,-235.44233567774955,19.972830159479226,682.9184916737194,86.37154323362137,-501.1970208037098,-240.12589944963204,-315.24255512003526,-285.64759451482655,-36.38251265006806,88.70850351919044,233.6274839280262,-291.9299210534051,324.1996452844902,139.50078241407218,616.379354216802,35.10381161940361,446.2911015236909,-223.01055627201214,104.10581655343886,127.34537452420143,1.4454777114865582,-90.0043387231063,0
35.11096379460609,-155.1301996567963,-80.71387435025096,222.22175379509724,227.51743373777026,72.36283255520785,-0.1088737189455946,21.87023976309252,-53.41455532417548,-28.08958370950399,-14.591205714849153,-90.34470526639132,86.40550710099511,-64.57752566855324,-16.95814618533777,-264.2589396551328,-68.39784147726826,236.30018470292543,-328.21285828720346,445.95500212398474,25.51470519857837,145.74767102450673,-270.3968506749917,-138.60731884334643,-154.06709439514304,-291.61567015170914,-300.71607377142635,240.27176844427166,-154.06940428814153,-236.2104825670633,-106.4712883754044,-270.8173091059509,-156.05514424289487,-294.97625169724444,-192.98088939690646,7
-147.41128730362024,-524.848585879774,181.57488985584615,-222.27879541355378,-362.5039252755167,-331.49804461548763,-77.25963943644939,86.73357390625053,-37.18114837662424,58.54468717186226,-111.83973736529536,-144.16027313630667,-47.43797182164367,-37.106833161645554,-100.6230448674399,372.51590374853555,364.1236904680867,19.633002629731482,210.43796332213935,329.80613930032945,359.57376693010315,179.17538865250944,456.2558567209359,44.32329457353884,541.677291585019,827.6038171576126,518.536806218319,-536.4827459779395,-78.50744729147146,370.2295764891031,442.7359619259367,-384.9700619704495,-332.9570265814103,-128.47581215373333,456.6130469906197,5
258.09964393280734,261.54749487186933,-96.0512316778228,-385.7117733158029,39.09621885387837,479.83808576188056,172.85687198601943,-78.7716365239535,-309.77872752708566,338.52183444916767,-130.50992272458078,78.42744974434359,134.88318220751557,-83.64564285784373,144.5254901190087,-267.8571878761957,-228.79604251203435,-209.90092620399622,-52.42456540751268,-95.87990498090883,-456.43074642191027,-370.09067825549135,39.79258883052065,-191.7476641200802,85.31642047712937,140.57990712528752,-194.7028744005519,60.406844995957584,-80.55101794542891,156.0932611813838,-225.15508361529288,-96.35992915813318,68.58966379412983,182.1199242447729,-155.09766869759545,8
-161.87706648773263,510.13903469920274,126.91090377409505,22.07462730924871,-29.317093695323155,-15.99064644968103,47.368192435726364,-249.3438079896748,-184.23854003020946,-60.525268556787225,-299.5182357147579,33.50419153036123,272.2037060093981,215.5884001505328,167.6562522789336,159.1672888800007,411.6450488227334,-65.54698266799794,-53.372011588611855,15.731772732336383,-197.00034098527902,-176.47126418607226,-123.99457056222957,35.12455301009782,100.52523597675274,-401.6841890350829,537.4755530440834,145.00578433332484,92.97047084360223,303.1463034902415,-74.8060581482861,-293.75957386710144,99.59970354387762,31.704116949934722,326.186912744286,6
261.17385396686194,-112.44114132556143,-333.32855500573055,-199.912858775858,82.9824030024069,117.87210058674485,-260.20886160445957,-55.96003491519832,-64.00235306169492,58.264602547677214,-150.68773398974676,55.911012341496516,78.88456706775845,-35.90049373273312,77.54223698854963,-512.4118770663929,504.30042136782816,102.9286026903122,535.3640826779955,212.7742641723152,-10.613340777461586,-161.384400605755,244.24901836053797,-14.98351796506136,163.23694252602735,964.7343280712844,245.40399232435064,-10.796803515667996,62.63642580102911,-363.9996986788882,68.08892373659334,193.77069060620778,-266.2692651521468,-126.44521998110845,-151.77346552228377,2
-396.33714581389495,-193.47094226218078,-234.51965043066224,-117.97386524254283,678.0968955522609,-21.119453946509555,57.35509693617498,79.23656712876924,339.45893987748394,-236.52785902372798,-282.36438023502075,-148.94965525467381,254.08538371769427,-25.23970403715123,28.403112938580204,633.1659162411713,817.5587045244549,149.40142507232767,-501.0824667216548,-5.772681624655439,-48.57897457889335,-286.0470114707115,472.978974825565,-44.12833543700689,-12.455694714985936,509.74090646229274,-206.47832476513003,723.9481521215606,-45.512129845693146,-294.2391024703421,738.5742738372758,331.1364019107172,-216.79185361657795,95.6023871125357,201.59082572755972,0
228.55064598522983,-302.7774455721883,-236.67826088102865,-256.82453852603555,-29.542445272592083,66.08155474712417,26.313721691793486,-118.22028095779085,-252.4717339507975,26.78081536439178,-195.61900507168258,-22.863564597889024,22.533619031156714,28.527153727502053,-48.611854521969,-544.7934432854786,413.25042596095244,228.87655240674383,318.6444971806931,250.50668350940072,134.29699653021984,3.0170882614646812,-26.795670130357312,34.322835734484876,138.44738108483622,461.49652008061935,-290.76210457648847,-5.034106563104363,-369.8558765773944,-604.0165380180409,386.06159332292054,-61.632908986334435,-285.8583483701924,-167.29074037587998,-63.54473120360023,2
-390.8796279523508,144.6647664248788,-419.31648614160866,206.84557183532115,-27.30622806785019,48.8601014609096,14.182161238439589,-138.00997641168826,-112.68022677513731,-57.27763112154086,165.77203107035186,-101.9915196925388,-298.9595506539077,-42.44285782657146,-113.16456207460641,5.281648911002776,298.4344053543894,-74.32358914914498,174.51204332020464,-0.5403566264892622,-150.42191028989106,35.31516086938995,2.194643738781417,-141.96502029461172,-106.75131558612794,723.9768584514958,-38.927233300150974,237.8861995397224,566.676693434616,136.2446214298974,-244.0002899970886,187.2280225341869,28.20154902768462,144.80096773095946,-59.529750286899265,3
10.163604365997076,-312.13552612911803,423.9637858424738,252.39444556610968,-377.71810121738326,60.48059216841724,-109.77557109236565,-38.382970088784475,16.383185373668773,20.3087023732863,79.4141108382228,171.0300315329288,19.229594042781095,-27.302404454844204,-61.87295684352146,-46.809280984047376,-473.64137823274194,-584.2922072707763,69.96976037238123,-108.32666579348518,443.8621831201417,5.017297370739831,-219.3751739066846,30.359877698718464,-45.32918245261103,-403.08051266459734,660.2473553073564,-98.4675147955944,-52.936823166471584,206.1901950372958,-133.87018224310384,-16.564442234956072,99.15867225300842,-191.83872609945217,196.01894829633378,6
268.9412539560617,194.6541759354028,39.85774679653717,87.92347884789878,189.70710088818723,-18.35468463380515,457.48074246360255,118.84011559162491,-31.49484181945526,-67.08363289055482,7.816361302029623,19.919546167621736,-32.68014316291115,15.4994917422497,177.05603601588382,-566.9485665163936,-15.056076025439411,-120.51251737330605,159.70464143283243,591.3736178744649,-146.63800153869215,-110.50632963026048,-291.8151888202687,-83.96520593233271,-243.82416424462835,-159.2378487006921,-416.74825497851555,61.04975017413754,114.46601073934701,187.1197724011782,26.210455891086717,-258.7712473718951,212.98603784096662,-61.40615451785262,-17.219131903171135,9
-84.02408360341019,265.39069198965063,73.57103949577743,75.49267252152863,-159.18688739552888,181.28927808846308,314.0646196412436,144.07667157956996,-184.73915518700548,-278.475900872116,-105.21535021400082,93.09888325788292,53.754799674014436,76.00873056169907,99.98255964859409,-447.475516963766,-860.0553213801911,30.85606150251344,-122.40067330079377,231.2491913565964,-25.574953730715684,215.80861673163704,158.9778714172765,-184.87785827684544,-26.152255633385405,-523.414662180124,-410.61195432350706,-29.147060650541686,11.005719453305627,194.7338029557174,125.91702076940152,225.26752325570223,-66.0642680298161,-8.122241955658689,46.605308147132725,9
-88.33880382294967,-266.2637596707447,-238.66035288849096,298.816055987459,-6.591811991088568,6.104901307677939,18.967559152158326,74.54946373321387,-312.4888373229656,-48.20642855720042,-35.23675477370735,-99.67554060294611,-94.4880259937729,-106.73519995938162,77.13894440885647,359.1754799223246,-611.6090014070654,636.2882823087214,59.97641817132217,-516.8341810253199,-422.08156399525944,156.4882028600968,43.113462777545976,-147.86174931189376,157.61893580329289,-509.1439737117802,-506.949352299583,511.46078753377736,14.374469281383227,-376.6405482842033,143.33367566043273,-104.67682650283865,-302.77799681139766,-146.1353726722777,-112.63490621481672,7
267.24645961804936,431.07528921548254,-206.57752786485923,-140.0607886897246,17.353450450721333,122.81559555408445,104.76928532259316,64.22656415944704,-151.75731898499598,101.62889978459138,-114.21955782621197,-60.54563902034281,129.05272816172595,15.968877019252215,157.41018223310382,-307.68357906744154,-83.1573470734086,-355.8431679571817,-586.2548668083897,-57.114656039085375,-332.6840602700193,24.62794665655555,94.08150559008944,-175.01508710739537,-127.87186231420152,68.4585547599753,-307.9514775095031,-60.00841344066034,-198.4087833553628,214.07935766024977,-346.8434166319831,-105.64604962910524,-38.314741815018714,293.2215681012789,-387.20488201181445,8
26.151578366010845,-250.40910267748293,186.28364640735904,-88.57854603985942,122.30274801295906,-146.0828696012787,140.13143617029277,-45.56695947770581,106.24576272234071,-116.25468370382657,18.464055670249483,128.79319638094148,-85.13762419854746,-31.937648466001413,-198.80875781589472,287.8515050010595,-207.5983218387729,203.35469997779728,336.9080600583781,-10.97092728205977,259.42568191867736,118.75638675757034,-464.6646363881236,84.20030169296206,-252.91377598713416,-409.65056242064134,3.7407787706847917,-89.21699113608788,-102.55875527340896,-334.7837751506884,-110.63100655516155,-202.0228743703776,66.27107226213387,110.81479710735225,86.06062430321423,9
-241.09821952651632,132.47301179177336,79.99235184378763,110.70460193833401,-233.2202605374706,97.62980213426202,-19.471479161113983,-53.1589657464935,28.283354487755492,21.816165613323633,47.86058705369874,-241.08468959942536,-15.83809883060646,-7.519629208540622,-98.52372633711666,770.6862075162528,-403.85052576712434,-139.88126068831488,-326.0273854627479,-408.0903386425688,294.2248583295005,-230.8518792022437,-100.4564338433653,320.22764855404466,51.479157235673554,-94.20443542238803,-233.94549677269646,-417.1191798199052,417.3093881765631,242.1560072283324,382.2853276275424,-90.41811200672498,203.25525123374607,425.8589565343781,-212.8518045472964,4
152.17909315873405,204.72255390691788,467.51639243649356,200.2532865323793,11.367022199454345,-8.981746997054877,262.4591938453538,200.54369341726525,-98.19927265671133,15.45214311243026,-174.34234070173505,30.882481026010304,-39.533152051163924,64.44569975286328,132.84399057763576,4.156950293552721,-630.1195442782035,-138.862403209539,-379.0605518444738,362.231179814808,5.652596329173336,381.51084964151073,22.887049914043573,223.19471668556454,29.093460091386472,-505.19472439260784,-228.81162664864013,86.62313287090309,-235.81554134770667,299.53791747862755,-132.38397554608883,156.15561653928148,8.960542028225534,-35.73912170736749,219.99588758296153,9
339.61116324062544,-191.72402885319792,-23.41128736827491,233.9489842565984,-285.0354957010562,186.39422473971345,-60.55748881124134,-284.2027639438785,242.4323408948546,240.1705397505066,-254.63375597581634,-56.02571534678102,-1.8337115065672933,150.50629968783076,33.64351959926291,-246.10415336133855,-47.49206544503212,58.548202213455326,6.52889247808796,62.09810498153238,146.59973606349072,-63.25155159689109,39.50962047162957,-116.17398836144703,397.7768638200569,-593.4902684903254,357.30616804130375,113.91627359922803,-187.2005513264424,67.15736353093548,185.1873871969011,-124.22098216298885,-327.2320244895616,100.0128148017989,12.64410859018107,2
-108.71963439850501,-248.01663633233628,34.87634476316344,-54.882406646057696,-8.282201454306042,-173.81965036247414,-141.1782472872528,81.54777496892268,-23.316841003714934,-19.416104008528613,-32.99734823097674,10.400637216943181,-66.89525554657929,-76.37564695325113,19.333240601367347,-447.7462059440196,65.54854772063568,-235.85085323428655,-384.5391271674868,-475.5192617468189,131.5479269027519,-74.63245172603254,-178.3643154065992,-29.757290744189955,-7.522925845063471,22.95241931773483,61.61168814560981,-168.59693343461845,236.43946110908465,-269.50237732271813,-92.19737954658818,-59.01419515250082,-181.8521166461291,-104.51021816120436,-12.013791250433288,1
81.70228772584477,-260.08374948922227,-374.4849002125819,-48.06587099629948,228.260319294583,55.484721739873955,148.26374496873004,53.72393391962808,6.717831267056075,-192.96601817256192,51.048316615657875,268.77313069840386,235.77661397432175,6.878403456338788,-41.27791076649012,-244.90551279255556,-67.36596328962914,86.88696623766117,317.0906922468863,-119.81465608952958,-18.618885099810463,-300.7086361159094,-77.41425991639487,-115.33748151948035,-290.36406521624036,319.5297149254249,-579.0358455032283,-460.0552749168098,-334.39777183336224,-103.5499471557633,19.82528551310791,-150.04783447086606,238.82743339536887,-259.38732155212824,-215.1813884102977,3
57.34592917687439,101.65188160151605,18.58017336677694,50.40604165709157,105.6586184931001,-78.87952760749648,-97.69485718423343,-23.811287599908606,24.817659308453614,16.29486364374337,-61.76273907871144,-43.06308295253052,-6.6307372616592195,12.713710101518338,12.657454788418901,-865.7777702540295,637.4636516792089,-146.97906809969325,-150.42495058284115,-72.71397597611177,19.920042941760347,359.5939388488508,-58.64577805868159,371.07648443199537,42.47216651452235,28.998671699414608,57.02124465933353,-96.85754392753064,202.96234190047628,-114.21901360838655,-268.97366209476627,-34.19273701979129,-42.04464658717087,-7.433636575974828,-42.397732803689244,1
260.1865774761236,159.4025648536461,-102.09256862563497,-4.6416990468447485,94.49903175201973,-107.93374426376168,-71.82804645199198,-30.375681781939775,-0.9080059528583458,2.556429098034107,-57.28419909000833,-70.30612505650332,-25.46850189298768,16.758023012116464,-23.846773661661228,-812.9206087418339,774.3284334005656,149.981231041677,208.40988628816598,166.67343933192254,-38.015820280876156,-73.32248545798225,-151.49168000225583,342.7444717206828,86.8288790332352,-74.65260692138179,43.61431591962239,-47.9695328773061,234.23414326190425,-47.724116407623704,-256.36915745529177,-30.632408743222523,-29.098962861768555,-30.40125197194602,-72.06864563714095,1
76.01035880019282,62.534627006991705,196.64629343564363,-109.59454272043119,-33.222762484547,133.74275664727952,40.11140003259331,147.7455573109327,3.699354402897652,118.01648112223602,-140.15672268157903,-59.32499684850299,-251.8700129341688,124.18697336559862,-93.1103693120078,289.8067980985693,-489.9778649865313,184.64829551908048,-561.4603003856759,450.94072770250943,94.42377268897053,-39.13427899746596,-159.60271169816605,-55.36372062394944,-119.36114367424119,-420.92048683476855,-184.73953084095982,-360.3953645181475,83.95834525462504,420.8319973623696,37.18556073485359,69.56797060786668,-53.08197564712425,-118.59036122012502,28.02028128695822,4
-131.16448186762304,-81.47135524083511,-254.85376235305685,207.48286700525736,161.790156070887,313.5570731656673,31.384085685864697,-147.13561142417552,73.22755891461821,70.79151250227436,128.17599296133258,-113.16231327515116,110.52113966835252,-136.8174039124344,-24.023487247077753,-80.24389889626238,-438.68171518155776,170.321576534991,229.25187252470025,9.01243221090739,-182.6300555567784,-432.74180788943164,-116.11719711451191,-222.29342548212503,33.78118361334838,411.720528875062,-319.6375224241,23.825017698243922,163.38484503214582,-181.1678678347844,-179.11076505009044,-89.07681026394127,108.5894854000184,350.08125369008127,-75.83010828820319,9
-15.471027044562783,-32.42344096328592,47.111706297306974,65.24589900958854,6.270162834233812,63.48307905338045,-114.68739465615901,-46.94082424214411,23.397051179820636,-67.43738974205304,-86.01417064361733,-51.13115928712157,-24.1656405714922,-48.77979581827397,26.920424057820224,-976.9464286441521,260.4411477137756,-166.64385135629027,-556.9676268601404,-242.61479175928764,227.38263275092586,390.95062687404226,155.26679161911517,112.87701090611446,-208.28737284486917,74.84555612444058,82.35395871088521,-43.1941962379314,211.66169161034622,-154.23801933967474,-110.47533331464355,-49.759058090408956,-68.6601049541527,-56.56966553491757,-35.51166049414071,1
90.35523137523215,-214.44599387652255,154.50279151289953,-137.81150445731436,-313.6487469979626,-195.21366968721043,-172.02009268692416,115.11088267091304,-81.07566949512862,46.66973553664367,34.284877195836216,-63.791441515090185,-228.3195704886871,-24.053963297767183,55.33911790775686,833.5816184366518,81.50100874267865,425.4378854614206,12.030285431823629,-339.0568900726748,-195.03019575279325,216.14304414240246,7.45996961950594,340.716875862876,306.0265322733972,-536.7497180522919,144.86799992799206,-505.10243511282897,-307.62056003880616,-20.36042131923397,-89.18279741381846,447.74037381282227,-27.692089610744283,83.38523323930795,11.800257518974263,4
-120.93340006973925,35.09584623909209,276.73301224020526,-315.03665133657626,234.7783521742357,30.743213970626837,72.49751767759048,68.80710682752725,33.65345869327687,107.47764203779619,16.357480838522214,-174.20945330812418,-101.79033840220467,179.3819525094006,159.1724140982155,141.49523795755908,-310.7461233038148,589.2256782116225,-180.13250391223943,11.102087621124285,-199.2799144961538,-279.33247827009683,101.98200759942911,-270.124389038794,-125.81757973121695,-341.1354343476412,140.14114713905786,367.6454364050537,-102.26464522134972,-158.25508191719283,-35.48226770643846,-75.451392168678,109.50690643499085,221.7836339473096,188.6810916558756,4
-93.02885046297799,-185.13163535030677,-247.53509855060435,-42.79496717248769,-449.2390202044422,-114.70362216610968,32.26556118194223,-28.209750593897276,209.57612258268674,142.08876570902987,-13.30865185021182,10.012751390003377,-26.959277553677442,35.098518692333016,-137.67064821316768,-352.2801725278088,298.8767239197944,-327.26088295550477,-18.757335262089587,-386.31671545124016,42.743191827714625,79.24847740315084,-29.662796753704434,-130.06953322927112,459.654976101353,-595.0271857431287,292.8459543855296,-207.30956453764693,-411.37525448728724,-340.1261816337853,3.4304132328537866,-50.927432235621254,237.11858750112634,128.28164731661508,-247.5220322787025,2
